   3.0126320e+00   3.0160827e+00   3.0120261e+00   3.0157034e+00   3.0143644e+00   3.0143142e+00   3.0157192e+00   3.0119056e+00   3.0160806e+00   3.0127297e+00   3.0154391e+00   3.0148126e+00   3.0137850e+00   3.0159095e+00   3.0111093e+00   3.0160105e+00   3.0133670e+00   3.0151059e+00   3.0151939e+00   3.0131864e+00   3.0160322e+00   3.0113864e+00   3.0158720e+00   3.0139379e+00   3.0147038e+00   3.0155081e+00   3.0125183e+00   3.0160870e+00   3.0121454e+00   3.0156650e+00   3.0144421e+00   3.0142326e+00
   3.1036329e+00   3.1073763e+00   3.1075896e+00   3.1029766e+00   3.1077651e+00   3.1071393e+00   3.1040875e+00   3.1080215e+00   3.1065595e+00   3.1050636e+00   3.1081458e+00   3.1058506e+00   3.1059052e+00   3.1081385e+00   3.1050131e+00   3.1066129e+00   3.1080001e+00   3.1040476e+00   3.1071870e+00   3.1077311e+00   3.1029544e+00   3.1076281e+00   3.1073318e+00   3.1036668e+00   3.1079364e+00   3.1068029e+00   3.1046958e+00   3.1081126e+00   3.1061447e+00   3.1055903e+00   3.1081570e+00   3.1053578e+00
   3.1990280e+00   3.1988230e+00   3.1950310e+00   3.1977127e+00   3.1993808e+00   3.1974271e+00   3.1954199e+00   3.1989785e+00   3.1988811e+00   3.1951948e+00   3.1976070e+00   3.1993838e+00   3.1975367e+00   3.1952575e+00   3.1989257e+00   3.1989361e+00   3.1953555e+00   3.1974980e+00   3.1993835e+00   3.1976433e+00   3.1950918e+00   3.1988698e+00   3.1989879e+00   3.1955131e+00   3.1973858e+00   3.1993801e+00   3.1977466e+00   3.1949228e+00   3.1988106e+00   3.1990366e+00   3.1956675e+00   3.1972703e+00
   3.2878925e+00   3.2842067e+00   3.2881253e+00   3.2897530e+00   3.2891221e+00   3.2862658e+00   3.2863484e+00   3.2891791e+00   3.2897340e+00   3.2880459e+00   3.2841484e+00   3.2879735e+00   3.2897233e+00   3.2892128e+00   3.2864750e+00   3.2861316e+00   3.2890853e+00   3.2897615e+00   3.2881929e+00   3.2844131e+00   3.2878151e+00   3.2896871e+00   3.2892970e+00   3.2866779e+00   3.2859081e+00   3.2889849e+00   3.2897825e+00   3.2883335e+00   3.2846714e+00   3.2876501e+00   3.2896444e+00   3.2893748e+00
   3.3791062e+00   3.3775672e+00   3.3748287e+00   3.3757217e+00   3.3781490e+00   3.3793340e+00   3.3792896e+00   3.3780290e+00   3.3755660e+00   3.3749842e+00   3.3776999e+00   3.3791702e+00   3.3794082e+00   3.3784270e+00   3.3762401e+00   3.3741797e+00   3.3771845e+00   3.3789409e+00   3.3794620e+00   3.3787608e+00   3.3768508e+00   3.3737456e+00   3.3766026e+00   3.3786459e+00   3.3794507e+00   3.3790302e+00   3.3773978e+00   3.3745671e+00   3.3759542e+00   3.3782850e+00   3.3793743e+00   3.3792352e+00
   3.4638264e+00   3.4631240e+00   3.4652182e+00   3.4667821e+00   3.4678194e+00   3.4683335e+00   3.4683281e+00   3.4678069e+00   3.4667737e+00   3.4652321e+00   3.4631860e+00   3.4637813e+00   3.4657225e+00   3.4671345e+00   3.4680208e+00   3.4683850e+00   3.4682308e+00   3.4675618e+00   3.4663819e+00   3.4646947e+00   3.4625042e+00   3.4643945e+00   3.4661830e+00   3.4674433e+00   3.4681790e+00   3.4683936e+00   3.4680908e+00   3.4672744e+00   3.4659481e+00   3.4641157e+00   3.4627968e+00   3.4649636e+00
   3.5547579e+00   3.5540472e+00   3.5532234e+00   3.5522869e+00   3.5512382e+00   3.5506458e+00   3.5517761e+00   3.5527873e+00   3.5536796e+00   3.5544534e+00   3.5551091e+00   3.5556472e+00   3.5560679e+00   3.5563716e+00   3.5565588e+00   3.5566299e+00   3.5565851e+00   3.5564250e+00   3.5561499e+00   3.5557601e+00   3.5552562e+00   3.5546385e+00   3.5539074e+00   3.5530633e+00   3.5521066e+00   3.5510378e+00   3.5508578e+00   3.5519667e+00   3.5529564e+00   3.5538274e+00   3.5545800e+00   3.5552145e+00
   3.6415477e+00   3.6414715e+00   3.6413942e+00   3.6413158e+00   3.6412364e+00   3.6411558e+00   3.6410742e+00   3.6409914e+00   3.6409076e+00   3.6408227e+00   3.6407367e+00   3.6406496e+00   3.6405615e+00   3.6404722e+00   3.6403818e+00   3.6402904e+00   3.6401978e+00   3.6401042e+00   3.6400095e+00   3.6399137e+00   3.6398168e+00   3.6397188e+00   3.6396197e+00   3.6395195e+00   3.6394182e+00   3.6393158e+00   3.6392123e+00   3.6391078e+00   3.6390021e+00   3.6388954e+00   3.6387875e+00   3.6386786e+00
   3.7278673e+00   3.7267548e+00   3.7254782e+00   3.7250112e+00   3.7263159e+00   3.7274660e+00   3.7284611e+00   3.7293004e+00   3.7299832e+00   3.7305090e+00   3.7308770e+00   3.7310866e+00   3.7311372e+00   3.7310281e+00   3.7307586e+00   3.7303282e+00   3.7297362e+00   3.7289820e+00   3.7280650e+00   3.7269844e+00   3.7257398e+00   3.7247391e+00   3.7260738e+00   3.7272541e+00   3.7282794e+00   3.7291491e+00   3.7298625e+00   3.7304189e+00   3.7308177e+00   3.7310582e+00   3.7311398e+00   3.7310619e+00
   3.8156078e+00   3.8167826e+00   3.8173853e+00   3.8174114e+00   3.8168566e+00   3.8157163e+00   3.8139861e+00   3.8116619e+00   3.8123823e+00   3.8145024e+00   3.8160581e+00   3.8170447e+00   3.8174578e+00   3.8172929e+00   3.8165455e+00   3.8152112e+00   3.8132857e+00   3.8107647e+00   3.8131433e+00   3.8150779e+00   3.8164465e+00   3.8172445e+00   3.8174676e+00   3.8171111e+00   3.8161707e+00   3.8146420e+00   3.8125206e+00   3.8115320e+00   3.8138434e+00   3.8155918e+00   3.8167728e+00   3.8173818e+00
